time,force
34.42,829.36
34.44,829.18
34.46,826.44
34.48,819.26
34.5,833.35
34.52,827.63
34.54,827.35
34.56,825.01
34.58,832.35
34.6,826.39
34.62,828.76
34.64,831.44
34.66,827.02
34.68,824.18
34.7,828.33
34.72,830.64
34.74,830.84
34.76,830.31
34.78,821.14
34.8,826.09
34.82,828.25
34.84,828.05
34.86,824.48
34.88,833.05
34.9,829.31
34.92,827.52
34.94,827.52
34.96,825.44
34.98,827.32
35,825.92
35.02,827.7
35.04,830.11
35.06,826.39
35.08,827.25
35.1,825.46
35.12,828.58
35.14,830.61
35.16,824.86
35.18,831.7
35.2,828.53
35.22,829.11
35.24,828.13
35.26,827.4
35.28,823.23
35.3,828.5
35.32,826.47
35.34,826.47
35.36,826.17
35.38,810.59
35.4,841.04
35.42,828.18
35.44,828.33
35.46,807.63
35.48,838.93
35.5,822.75
35.52,821.82
35.54,823.88
35.56,827.5
35.58,799.61
35.6,862.92
35.62,825.39
35.64,822.63
35.66,818.88
35.68,731.68
35.7,875.94
35.72,837.42
35.74,837.9
35.76,832.27
35.78,749.89
35.8,900.16
35.82,824.13
35.84,822.1
35.86,824.94
35.88,735.35
35.9,910.83
35.92,812.05
35.94,802.02
35.96,612.19
35.98,983.87
36,1028.46
36.02,339
36.04,1054.04
36.06,589.25
36.08,1094.71
36.1,829.51
36.12,804.51
36.14,789.54
36.16,795.01
36.18,506.72
36.2,1051.1
36.22,1071.62
36.24,832.75
36.26,550.72
36.28,971.73
36.3,792.88
36.32,779.01
36.34,761.45
36.36,756.5
36.38,131.11
36.4,1356.4
36.42,759.99
36.44,777.76
36.46,815.79
36.48,-5.47
36.5,1631.82
36.52,818.63
36.54,829.76
36.56,27.37
36.58,1690.96
36.6,824.99
36.62,817.02
36.64,827.27
36.66,834.68
36.68,13.23
36.7,1611.62
36.72,819.86
36.74,834.11
36.76,843.25
36.78,36.44
36.8,1632.88
36.82,822.83
36.84,838.58
36.86,17.75
36.88,1623.28
36.9,833.08
36.92,835.89
36.94,839.31
36.96,844.58
36.98,59.08
37,1579.54
37.02,802.83
37.04,824.28
37.06,845.31
37.08,189.72
37.1,1646.4
37.12,866.77
37.14,847.12
37.16,220.54
37.18,1356.56
37.2,783.97
37.22,792.5
37.24,797.83
37.26,-0.7
37.28,1604.4
37.3,818
37.32,806.62
37.34,811.07
37.36,845.93
37.38,867.87
37.4,159
37.42,1610.66
37.44,835.12
37.46,124.26
37.48,1514.41
37.5,823.03
37.52,835.14
37.54,835.54
37.56,165.5
37.58,1533.94
37.6,860.15
37.62,858.4
37.64,852.67
37.66,276.67
37.68,1932.42
37.7,-261.31
37.72,1432.39
37.74,876.5
37.76,530.11
37.78,1287.97
37.8,881.97
37.82,876.18
37.84,893.89
37.86,918.94
37.88,1127.28
37.9,833.78
37.92,926.49
37.94,916.88
37.96,902.89
37.98,1555.18
38,234.99
38.02,855.17
38.04,855.59
38.06,852.91
38.08,1607.72
38.1,35.01
38.12,824.96
38.14,843.16
38.16,841.82
38.18,1588.21
38.2,44.44
38.22,838.28
38.24,843.19
38.26,1642.76
38.28,34.72
38.3,838.58
38.32,814.93
38.34,794.73
38.36,796.86
38.38,1581.87
38.4,110.78
38.42,842.52
38.44,829.25
38.46,836.57
38.48,1711.4
38.5,15.65
38.52,818.46
38.54,815.05
38.56,1699.75
38.58,-50.62
38.6,795.54
38.62,775.57
38.64,776.3
38.66,1455.53
38.68,145.43
38.7,817.68
38.72,818.93
38.74,834.76
38.76,1570.85
38.78,204.06
38.8,852.27
38.82,837.93
38.84,838.08
38.86,1679.08
38.88,6.67
38.9,826.62
38.92,835.29
38.94,849.93
38.96,854.86
38.98,1772.36
39,-86.94
39.02,810.54
39.04,817.83
39.06,819.89
39.08,1696.14
39.1,-57.55
39.12,810.54
39.14,807.07
39.16,809.36
39.18,1569.44
39.2,19.03
39.22,813.15
39.24,811.52
39.26,1478.5
39.28,113.47
39.3,802.15
39.32,807.07
39.34,806.45
39.36,1333.03
39.38,226.93
39.4,779.14
39.42,774.44
39.44,782.4
39.46,1075.42
39.48,499.16
39.5,799.59
39.52,794.69
39.54,800.84
39.56,941.51
39.58,657.87
39.6,818.2
39.62,818.23
39.64,813.3
39.66,848.15
39.68,762.86
39.7,822.07
39.72,814.08
39.74,813.35
39.76,875.79
39.78,815.47
39.8,817.55
39.82,813.13
39.84,820.19
39.86,837.52
39.88,824.91
39.9,823.3
39.92,822.63
39.94,826.22
39.96,818.53
39.98,836.62
40,846.69
40.02,840.61
40.04,827.32
40.06,823.91
40.08,834.21
40.1,799.54
40.12,834.03
40.14,833.78
40.16,821.04
40.18,813.98
40.2,833.53
40.22,831.64
40.24,831.62
40.26,831.24
40.28,824.31
40.3,808.36
40.32,827.98
40.34,826.97
40.36,809.44
40.38,842.32
40.4,831.22
40.42,852.07
40.44,839.11
40.46,850.61
40.48,797.83
40.5,824.01
40.52,825.62
40.54,825.06
40.56,829.03
40.58,818.25
40.6,825.34
40.62,825.09
40.64,826.49
40.66,827.55
40.68,795.99
40.7,825.29
40.72,829.58
40.74,829.61
40.76,828.28
40.78,872.09
40.8,830.09
40.82,827.2
40.84,826.8
40.86,831.24
40.88,820.57
40.9,826.62
40.92,827.17
40.94,828.81
40.96,831.95
40.98,822.75
41,829.56
41.02,828.76
41.04,825.92
41.06,826.24
41.08,826.67
41.1,828.05
41.12,828.13
41.14,828.48
41.16,829.43
41.18,810.67
41.2,809.26
41.22,825.56
41.24,828.2
41.26,807.35
41.28,861.04
41.3,828.66
41.32,828.15
41.34,830.06
41.36,814.18
41.38,846.29
41.4,831.17
41.42,830.34
41.44,828.63
41.46,822.53
41.48,833.88
41.5,829.94
41.52,829.21
41.54,827.37
41.56,827.85
41.58,824.53
41.6,829.48
41.62,828.73
41.64,829.13
41.66,828.15
41.68,824.81
41.7,828.93
41.72,825.97
41.74,827.15
41.76,830.29
41.78,833.28
41.8,825.79
41.82,826.32
41.84,828.83
41.86,829.89
41.88,832.37
41.9,824.51
41.92,826.34
41.94,827.1
41.96,828.38
41.98,830.72
42,822.27
42.02,822.8
42.04,822.42
42.06,823.63
42.08,816.97
42.1,847.25
42.12,826.39
42.14,826.14
42.16,828.83
42.18,829.21
42.2,834.41
42.22,830.19
42.24,828.55
42.26,835.49
42.28,831.34
42.3,859.05
42.32,837.93
42.34,819.21
42.36,857.45
42.38,790.57
42.4,825.46
42.42,822.05
42.44,821.19
42.46,820.31
42.48,824.43
42.5,811.32
42.52,819.76
42.54,823.83
42.56,910.83
42.58,826.65
42.6,815.09
42.62,799.76
42.64,797.4
42.66,680.5
42.68,818.63
42.7,773.01
42.72,779.19
42.74,773.51
42.76,770.82
42.78,350.88
42.8,1237.94
42.82,780.92
42.84,771.6
42.86,202.58
42.88,1395.14
42.9,827.98
42.92,746.9
42.94,803.56
42.96,161.96
42.98,1480.88
43,1550.98
43.02,-875.89
43.04,1614.14
43.06,78.12
43.08,1716.99
43.1,810.89
43.12,794.09
43.14,782.8
43.16,-125.03
43.18,1737.37
43.2,828.15
43.22,843.5
43.24,846.62
43.26,29.96
43.28,1709.93
43.3,835.09
43.32,804.51
43.34,-121.81
43.36,1651.02
43.38,807.63
43.4,823.76
43.42,839.68
43.44,872.04
43.46,55.61
43.48,1705.44
43.5,879.88
43.52,879.4
43.54,849.16
43.56,143.69
43.58,1486.56
43.6,808.78
43.62,803.15
43.64,800.99
43.66,1.8
43.68,1617.44
43.7,813.19
43.72,813.61
43.74,819.87
43.76,-59.53
43.78,1678.55
43.8,828.15
43.82,813.37
43.84,813.44
43.86,838.18
43.88,-42.74
43.9,1690.11
43.92,805.37
43.94,834.03
43.96,839.27
43.98,837.15
44,-74.49
44.02,1736.78
44.04,850.54
44.06,36.23
44.08,1697.63
44.1,842.05
44.12,844.58
44.14,839.77
44.16,829.13
44.18,125.64
44.2,1598.96
44.22,844.29
44.24,844.23
44.26,834.19
44.28,203.54
44.3,1499.25
44.32,865.25
44.34,884.69
44.36,892.51
44.38,581.79
44.4,1263.75
44.42,908.16
44.44,929.42
44.46,1017.88
44.48,868.4
44.5,903.7
44.52,905.42
44.54,1390.58
44.56,520.78
44.58,908.92
44.6,899.87
44.62,895.19
44.64,893.57
44.66,1845.21
44.68,-55.81
44.7,-163.79
44.72,2887.48
44.74,-170.27
44.76,1948.06
44.78,-247.39
44.8,836.34
44.82,816.13
44.84,812.06
44.86,821.76
44.88,819.57
44.9,1853.93
44.92,-264.99
44.94,783.26
44.96,1742.72
44.98,-81.2
45,872.29
45.02,857.26
45.04,841.61
45.06,1892.98
45.08,-229.68
45.1,791.03
45.12,747.09
45.14,742.43
45.16,785.3
45.18,1697.02
45.2,28.53
45.22,850.61
45.24,844.76
45.26,1855.57
45.28,-114.05
45.3,821.27
45.32,796.22
45.34,785.12
45.36,783.68
45.38,1645.79
45.4,-37.98
45.42,832.37
45.44,840.69
45.46,849.46
45.48,1792.29
45.5,-77.17
45.52,826.04
45.54,822.37
45.56,1717.07
45.58,-120.23
45.6,-45.14
45.62,2537.9
45.64,-37.15
45.66,810.34
45.68,1613.41
45.7,1.17
45.72,823.5
45.74,815.97
45.76,1515.83
45.78,63.42
45.8,808.43
45.82,808.43
45.84,800.09
45.86,1331.7
45.88,197.86
45.9,785.44
45.92,780.12
45.94,776
45.96,779.06
45.98,1020.9
46,526.62
46.02,826.07
46.04,820.92
46.06,984.47
46.08,628.95
46.1,803.98
46.12,794.51
46.14,800.11
46.16,837.75
46.18,760.95
46.2,809.61
46.22,817.85
46.24,847.97
46.26,835.06
46.28,837.7
46.3,838.88
46.32,798.53
46.34,823.18
46.36,819.84
46.38,757.76
46.4,868.5
46.42,844.91
46.44,823.03
46.46,849.11
46.48,838.53
46.5,834.71
46.52,829.21
46.54,831.52
46.56,850.09
46.58,799.94
46.6,821.42
46.62,824.36
46.64,826.62
46.66,829.46
46.68,838
46.7,827.37
46.72,825.67
46.74,823.73
46.76,837.95
46.78,824.13
46.8,826.34
46.82,825.09
46.84,824.64
46.86,816.65
46.88,826.12
46.9,831.82
46.92,832.73
46.94,829.08
46.96,822.73
46.98,828.63
47,829.76
47.02,829.94
47.04,828.18
47.06,823.15
47.08,828.33
47.1,827.05
47.12,826.72
47.14,827.52
47.16,817.48
47.18,831.82
47.2,821.55
47.22,827.27
47.24,829.41
47.26,829.31
47.28,823.2
47.3,841.24
47.32,835.94
47.34,815.52
47.36,834.94
47.38,822.02
47.4,833.28
47.42,827.02
47.44,831.04
47.46,829.21
47.48,831.04
47.5,828.55
47.52,828.96
47.54,828.86
47.56,825.69
47.58,825.87
47.6,830.61
47.62,829.43
47.64,826.54
47.66,826.8
47.68,826.37
47.7,829.63
47.72,829.71
47.74,827.57
47.76,826.29
47.78,826.37
47.8,826.95
47.82,827.7
47.84,828.08
47.86,826.17
47.88,824.64
47.9,830.36
47.92,826.14
47.94,827.37
47.96,827.25
47.98,832.47
48,826.54
48.02,824.31
48.04,826.07
48.06,818.46
48.08,835.44
48.1,830.39
48.12,828.58
48.14,827.98
48.16,828.58
48.18,826.65
48.2,830.77
48.22,828.68
48.24,826.65
48.26,824.41
48.28,833.93
48.3,829.79
48.32,827.7
48.34,827.42
48.36,826.07
48.38,828.03
48.4,828.2
48.42,825.51
48.44,826.49
48.46,830.11
48.48,833.65
48.5,825.87
48.52,827.57
48.54,827.8
48.56,829.18
48.58,825.14
48.6,826.47
48.62,829.84
48.64,827.27
48.66,826.8
48.68,823.1
48.7,829.51
48.72,829.43
48.74,829.08
48.76,827.57
48.78,825.11
48.8,828.6
48.82,826.97
48.84,827.02
48.86,827.55
48.88,825.44
48.9,829.84
48.92,824.66
48.94,824.13
48.96,817.88
48.98,818.3
49,850.24
49.02,831.95
49.04,829.21
49.06,819.64
49.08,829.03
49.1,828.68
49.12,829.74
49.14,829.23
49.16,822.83
49.18,833.68
49.2,832.47
49.22,817.8
49.24,832.73
49.26,816.09
49.28,835.64
49.3,841.72
49.32,842.37
49.34,831.19
49.36,840.29
49.38,798.43
49.4,810.26
49.42,807.38
49.44,805.44
49.46,722.53
49.48,881.72
49.5,810.47
49.52,812.65
49.54,809.74
49.56,582.57
49.58,990
49.6,821.04
49.62,826.47
49.64,535.77
49.66,1069.76
49.68,802.48
49.7,800.19
49.72,816.5
49.74,831.57
49.76,457.03
49.78,1144.86
49.8,1240.1
49.82,-66.16
49.84,1305.25
49.86,394.02
49.88,1187.34
49.9,783.23
49.92,794.21
49.94,800.97
49.96,806.6
49.98,178.51
50,1404.01
50.02,787.35
50.04,812.95
50.06,33.68
50.08,1556.18
50.1,843.85
50.12,848.78
50.14,826.34
50.16,824.33
50.18,34.03
50.2,1614.26
50.22,834.26
50.24,842.17
50.26,862.77
50.28,257.93
50.3,1481.06
50.32,785.49
50.34,800.34
50.36,835.61
50.38,252.05
50.4,1473.55
50.42,768.94
50.44,769.16
50.46,796.4
50.48,13.58
50.5,1641.57
50.52,1617.1
50.54,-676.41
50.56,1624.74
50.58,859.83
50.6,169.24
50.62,1488.9
50.64,833.98
50.66,218.55
50.68,1466.81
50.7,811.84
50.72,810
50.74,822.55
50.76,831.04
50.78,142.08
50.8,1486.61
50.82,824.31
50.84,825.9
50.86,86.17
50.88,1527.59
50.9,823.48
50.92,841.1
50.94,849.36
50.96,183.09
50.98,1522.74
51,821.6
51.02,803.1
51.04,826.86
51.06,215.62
51.08,1512.59
51.1,823.29
51.12,810.03
51.14,813.48
51.16,836.1
51.18,861.38
51.2,211
51.22,1413.34
51.24,824.02
51.26,159.29
51.28,1489.58
51.3,1490.44
51.32,-437.71
51.34,1480.39
51.36,824.53
51.38,152.5
51.4,1447.2
51.42,829.16
51.44,842.17
51.46,842.89
51.48,856.29
51.5,302.09
51.52,1453.55
51.54,867.89
51.56,866.26
51.58,458.71
51.6,1283.16
51.62,876.59
51.64,873.93
51.66,684.84
51.68,1080.4
51.7,876.29
51.72,879.62
51.74,887.85
51.76,1070.52
51.78,810.94
51.8,898.11
51.82,895.99
51.84,890.7
51.86,1420.13
51.88,395.83
51.9,223.96
51.92,2220.46
51.94,198.01
51.96,858.74
51.98,1721.44
52,30.49
52.02,847.75
52.04,850.29
52.06,845.49
52.08,1763.93
52.1,-158.06
52.12,803.14
52.14,837.44
52.16,853.09
52.18,1761.87
52.2,-108.33
52.22,808.54
52.24,807.38
52.26,798.72
52.28,1591.11
52.3,27.85
52.32,840.88
52.34,818.37
52.36,1587.08
52.38,-737.87
52.4,2352.37
52.42,53.55
52.44,816.57
52.46,1609.68
52.48,99.27
52.5,830.87
52.52,808.78
52.54,802.26
52.56,804.55
52.58,1393.15
52.6,100.1
52.62,824.03
52.64,854.61
52.66,858.5
52.68,1440.76
52.7,172.11
52.72,812.3
52.74,837.55
52.76,1503.39
52.78,228.16
52.8,857.47
52.82,879.23
52.84,888
52.86,1703.93
52.88,14.36
52.9,842.3
52.92,848.18
52.94,843.7
52.96,1718.8
52.98,-102.57
53,816.39
53.02,827.5
53.04,824.99
53.06,1633.46
53.08,-11.37
53.1,835.11
53.12,828.25
53.14,816.17
53.16,1610.29
53.18,20.69
53.2,814.26
53.22,816.77
53.24,1557.26
53.26,64.35
53.28,797.13
53.3,789.91
53.32,798.83
53.34,815.94
53.36,1436.21
53.38,193.08
53.4,237.98
53.42,1903.99
53.44,230.67
53.46,1190.73
53.48,352.37
53.5,791.72
53.52,783.84
53.54,787.05
53.56,1015.75
53.58,394.37
53.6,1249.14
53.62,593.2
53.64,804.39
53.66,944.85
53.68,658.07
53.7,804.01
53.72,813.46
53.74,821.24
53.76,867.72
53.78,794.64
53.8,836.02
53.82,822.88
53.84,824.71
53.86,889.76
53.88,754.77
53.9,825.24
53.92,826.85
53.94,826.49
53.96,821.24
53.98,838.65
54,776.25
54.02,796.82
54.04,824.99
54.06,835.61
54.08,818.13
54.1,838.88
54.12,828.88
54.14,830.06
54.16,831.14
54.18,818.4
54.2,836.69
54.22,831.14
54.24,829.13
54.26,826.39
54.28,814.16
54.3,847.65
54.32,817.35
54.34,836.62
54.36,820.67
54.38,824.26
54.4,822.25
54.42,827.37
54.44,829.71
54.46,829.11
54.48,829.71
54.5,832.25
54.52,826.34
54.54,831.19
54.56,823.43
54.58,834.86
54.6,828.68
54.62,826.22
54.64,826.04
54.66,821.52
54.68,830.84
54.7,827.22
54.72,831.47
54.74,829.21
54.76,825.59
54.78,813.93
54.8,838.73
54.82,829.41
54.84,828.43
54.86,821.12
54.88,836.27
54.9,826.92
54.92,829.21
54.94,830.09
54.96,827.35
54.98,826.95
55,824.33
55.02,833.4
55.04,827.63
55.06,826.77
55.08,818.81
55.1,855.66
55.12,836.72
55.14,826.8
55.16,826.09
55.18,838.38
55.2,809.74
55.22,827.5
55.24,825.89
55.26,825.54
55.28,831.62
55.3,818.91
55.32,825.64
55.34,826.19
55.36,824.03
55.38,806.67
55.4,821.67
55.42,832.02
55.44,828.88
55.46,803.66
55.48,855.29
55.5,851.44
55.52,790.24
55.54,852.12
55.56,819.79
55.58,838.13
55.6,827.47
55.62,828.6
55.64,829.48
55.66,823.05
55.68,833.53
55.7,827.22
55.72,829.21
55.74,828.93
55.76,816.77
55.78,834.46
55.8,831.52
55.82,830.06
55.84,826.8
55.86,822.37
55.88,834.03
55.9,827.32
55.92,827.73
55.94,827.37
55.96,828.03
55.98,824.13
56,832.98
56.02,828.55
56.04,827.9
56.06,825.29
56.08,831.47
56.1,828.58
56.12,828.81
56.14,829.13
56.16,833
56.18,825.16
56.2,847.37
56.22,837.05
56.24,825.39
56.26,839.89
56.28,798.98
56.3,822.55
56.32,824.99
56.34,829.26
56.36,847.55
56.38,817.3
56.4,827.5
56.42,829.89
56.44,829.81
56.46,827.47
56.48,840.46
56.5,812.95
56.52,830.66
56.54,831.39
56.56,831.24
56.58,860.71
56.6,795.29
56.62,818.3
56.64,817.73
56.66,822.27
56.68,805.29
56.7,819.16
56.72,821.27
56.74,829.03
56.76,765.39
56.78,841.17
56.8,799.81
56.82,792.75
56.84,817.5
56.86,586.01
56.88,1227.34
56.9,294.96
56.92,1098.1
56.94,838.7
56.96,560.94
56.98,1069.34
57,794.81
57.02,771.57
57.04,767.33
57.06,364.78
57.08,1277.51
57.1,800.34
57.12,783.73
57.14,797.23
57.16,309.41
57.18,1888.66
57.2,-133.97
57.22,1281.73
57.24,751.85
57.26,124.47
57.28,1459.35
57.3,827.25
57.32,803.58
57.34,804.08
57.36,20.76
57.38,1538.34
57.4,819.61
57.42,796.17
57.44,794.04
57.46,819.99
57.48,45.16
57.5,1690.81
57.52,808.1
57.54,816.67
57.56,76.79
57.58,1647.07
57.6,808.83
57.62,782.7
57.64,806.9
57.66,18.9
57.68,1650.14
57.7,821.52
57.72,843.03
57.74,842.02
57.76,836.19
57.78,-4.91
57.8,1638
57.82,832.27
57.84,845.99
57.86,138.47
57.88,1614.46
57.9,833.43
57.92,813.07
57.94,806.36
57.96,817.05
57.98,96.23
58,1581.58
58.02,834.16
58.04,837.17
58.06,122.66
58.08,1525.48
58.1,834.48
58.12,844.56
58.14,851.19
58.16,214.09
58.18,1487.7
58.2,1453.46
58.22,-416.13
58.24,1438.5
58.26,832.44
58.28,240.71
58.3,1462.04
58.32,831.97
58.34,229.27
58.36,1409
58.38,831.51
58.4,832.56
58.42,813.48
58.44,801.47
58.46,148.24
58.48,1462.67
58.5,1499.7
58.52,-479.78
58.54,1512.69
58.56,251.02
58.58,1471.45
58.6,850.01
58.62,842.08
58.64,840.38
58.66,831.68
58.68,841.91
58.7,420.19
58.72,1311.65
58.74,846.97
58.76,498.23
58.78,1214.6
58.8,832.78
58.82,832.54
58.84,831.15
58.86,492.17
58.88,1160.37
58.9,856.44
58.92,852.21
58.94,841.22
58.96,840.17
58.98,652.36
59,1097.94
59.02,867.28
59.04,856.57
59.06,849.09
59.08,858.44
59.1,921.61
59.12,878.55
59.14,868.58
59.16,1075.27
59.18,676.22
59.2,867.37
59.22,868.45
59.24,1289.91
59.26,522.43
59.28,343.03
59.3,1971.17
59.32,340.6
59.34,874.54
59.36,858.43
59.38,1653.57
59.4,-731.35
59.42,2549.69
59.44,-1.18
59.46,834.41
59.48,1808.35
59.5,-84.77
59.52,816.18
59.54,816.62
59.56,1790.68
59.58,-121.56
59.6,819.52
59.62,815.79
59.64,809.22
59.66,1736.8
59.68,-70.87
59.7,835.9
59.72,834.57
59.74,833.54
59.76,1817.4
59.78,-133.17
59.8,824.82
59.82,800.03
59.84,776.12
59.86,1711.01
59.88,-41.93
59.9,840.9
59.92,829.36
59.94,832.02
59.96,1806.71
59.98,-127.39
60,811.19
60.02,800.64
60.04,785.72
60.06,1588.76
60.08,23.7
60.1,858.55
60.12,849.06
60.14,817.17
60.16,1594.49
60.18,-36.54
60.2,805.64
60.22,813.86
60.24,826.14
60.26,1600.47
60.28,123.74
60.3,851.17
60.32,836.04
60.34,833.65
60.36,851.12
60.38,1769.98
60.4,-57.32
60.42,826.8
60.44,831.9
60.46,1734.9
60.48,-101.66
60.5,800.01
60.52,800.99
60.54,807.22
60.56,1571.88
60.58,-10.52
60.6,784.19
60.62,787.65
60.64,783.81
60.66,1287.01
60.68,232.1
60.7,783.28
60.72,786.02
60.74,790.37
60.76,1069.36
60.78,479.24
60.8,778.81
60.82,782.25
60.84,793.38
60.86,835.14
60.88,721.96
60.9,838.5
60.92,836.57
60.94,851.94
60.96,856.01
60.98,781.25
61,823.23
61.02,822.98
61.04,822.65
61.06,815.06
61.08,808.56
61.1,819.46
61.12,831.24
61.14,842.93
61.16,856.01
61.18,821.77
61.2,826.09
61.22,830.19
61.24,832.17
61.26,842.1
61.28,798.58
61.3,818.15
61.32,823.45
61.34,826.82
61.36,821.65
61.38,842.8
61.4,825.01
61.42,821.04
61.44,825.59
61.46,828.3
61.48,836.95
61.5,827.88
61.52,825.21
61.54,822.68
61.56,815.54
61.58,841.84
61.6,826.97
61.62,828.63
61.64,819.33
61.66,836.54
61.68,827.15
61.7,829.56
61.72,829.36
61.74,827.05
61.76,827.5
61.78,824.43
61.8,834.89
61.82,827.75
61.84,828.1
61.86,827.05
61.88,825.09
61.9,831.64
61.92,825.74
61.94,828.88
61.96,825.56
61.98,831.39
62,827.32
62.02,827.12
62.04,828.43
62.06,827.47
62.08,829.76
62.1,828.18
62.12,828.88
62.14,827.6
62.16,824.43
62.18,831.32
62.2,829.08
62.22,828.93
62.24,827.55
62.26,827.1
62.28,825.99
62.3,822.83
62.32,833.93
62.34,828.23
62.36,827.5
62.38,828.5
62.4,826.24
62.42,827.22
62.44,828.71
62.46,823.38
62.48,833.18
62.5,830.89
62.52,827.78
62.54,825.84
62.56,826.52
62.58,826.29
62.6,830.24
62.62,827.8
62.64,828.4
62.66,827.68
62.68,824.26
62.7,830.72
62.72,828.38
62.74,826.7
62.76,823.3
62.78,831.47
62.8,828.91
62.82,830.39
62.84,830.04
62.86,827.68
62.88,823.68
62.9,828.63
62.92,828.48
62.94,826.8
62.96,823.61
62.98,832.78
63,827.63
63.02,833.15
63.04,824.36
63.06,830.99
63.08,824.28
63.1,826.29
63.12,827.93
63.14,827.52
63.16,826.27
63.18,827.85
63.2,831.07
63.22,828.98
63.24,827.93
63.26,827.2
63.28,823.66
63.3,827.57
63.32,830.11
63.34,828.96
63.36,828.78
63.38,827.12
63.4,827.5
63.42,827.22
63.44,826.97
63.46,825.59
63.48,826.8
63.5,830.72
63.52,831.19
63.54,828.73
63.56,825.84
63.58,825.84
63.6,827.88
63.62,827.17
63.64,827.78
63.66,828.23
63.68,823.23
63.7,829.33
63.72,828.4
63.74,828.13
63.76,818.3
63.78,828.38
63.8,826.24
63.82,827.4
63.84,826.7
63.86,826.14
63.88,809.16
63.9,841.44
63.92,821.37
63.94,822.63
63.96,788.63
63.98,865.39
64,825.74
64.02,818.15
64.04,814.49
64.06,818.78
64.08,733.86
64.1,892.8
64.12,813.56
64.14,803.21
64.16,800.69
64.18,585.91
64.2,999.85
64.22,812.9
64.24,795.27
64.26,426.33
64.28,1148.35
64.3,858.63
64.32,1159.66
64.34,154.39
64.36,781.3
64.38,1547.76
64.4,145.98
64.42,1150.89
64.44,803.68
64.46,819.89
64.48,442.76
64.5,1603.69
64.52,-77.67
64.54,1252.23
64.56,854.33
64.58,332.87
64.6,1245.85
64.62,794.56
64.64,792.85
64.66,126.58
64.68,1468.6
64.7,812.1
64.72,801.37
64.74,811.29
64.76,75.91
64.78,1548.19
64.8,816.22
64.82,813.1
64.84,816.9
64.86,813.05
64.88,-63.7
64.9,1644.44
64.92,851.17
64.94,854.33
64.96,827.15
64.98,-32.67
65,1697.47
65.02,872.65
65.04,858.07
65.06,828.81
65.08,26.59
65.1,1586.55
65.12,842.77
65.14,843.08
65.16,77.69
65.18,1581.65
65.2,837.75
65.22,1569.67
65.24,-655.03
65.26,788.43
65.28,2350.07
65.3,-749.09
65.32,1600.95
65.34,818.77
65.36,22.43
65.38,1672.25
65.4,1601.71
65.42,-616.58
65.44,1569.54
65.46,171.21
65.48,1511.75
65.5,817
65.52,804.96
65.54,820.67
65.56,179.37
65.58,2192.46
65.6,-553.19
65.62,1470.95
65.64,822.68
65.66,129.72
65.68,1526.38
65.7,809.16
65.72,814.94
65.74,821.87
65.76,31.87
65.78,1620.92
65.8,845.45
65.82,849.68
65.84,828.76
65.86,820.98
65.88,96.5
65.9,1583.75
65.92,834.16
65.94,835.87
65.96,186.97
65.98,1539.04
66,835.29
66.02,821.83
66.04,832.15
66.06,840.6
66.08,235.23
66.1,2041.96
66.12,-328.36
66.14,1438.89
66.16,847.17
66.18,859.24
66.2,462.56
66.22,1330.54
66.24,891.34
66.26,708.78
66.28,1138.99
66.3,911.16
66.32,925.15
66.34,937.99
66.36,926.61
66.38,923.24
66.4,1531.34
66.42,448.45
66.44,915.33
66.46,881.8
66.48,1808.06
66.5,-19.22
66.52,846.46
66.54,818.83
66.56,1844.71
66.58,-146.6
66.6,830.54
66.62,801.26
66.64,783.4
66.66,1758.16
66.68,-113.18
66.7,817.37
66.72,809.55
66.74,1799.12
66.76,-1070.43
66.78,1844.13
66.8,1846.73
66.82,-208.07
66.84,832.91
66.86,1837.09
66.88,-202.21
66.9,816.88
66.92,836.47
66.94,851.63
66.96,852.97
66.98,1910.05
67,-1284.72
67.02,2998.99
67.04,-267.49
67.06,1793.27
67.08,-255.17
67.1,814.91
67.12,826.92
67.14,830.74
67.16,1889.11
67.18,-123.39
67.2,842.75
67.22,827.9
67.24,817.1
67.26,814.81
67.28,1855.9
67.3,-219.97
67.32,816.62
67.34,813.46
67.36,820.21
67.38,1781.23
67.4,-171.05
67.42,810.32
67.44,815.57
67.46,1738.9
67.48,-82.82
67.5,815.74
67.52,806.57
67.54,806.27
67.56,1623.63
67.58,-42.97
67.6,796.62
67.62,795.47
67.64,804.21
67.66,801.12
67.68,1411.72
67.7,150.35
67.72,809.84
67.74,814.01
67.76,1323.38
67.78,261.07
67.8,788.23
67.82,788.18
67.84,791.92
67.86,1068.56
67.88,467.13
67.9,797.08
67.92,796.77
67.94,796.95
67.96,802.83
67.98,904.68
68,709.87
68.02,813.48
68.04,810.42
68.06,845.46
68.08,797.73
68.1,785.32
68.12,941.58
68.14,758.31
68.16,829.48
68.18,786.82
68.2,818.91
68.22,824.46
68.24,825.39
68.26,825.31
68.28,829.74
68.3,840.51
68.32,834.03
68.34,830.99
68.36,854.11
68.38,806.37
68.4,819.31
68.42,818.3
68.44,817.85
68.46,820.79
68.48,818.83
68.5,854.58
68.52,828.08
68.54,823.63
68.56,826.02
68.58,826.85
68.6,815.54
68.62,836.22
68.64,828.66
68.66,827
68.68,818.33
68.7,843.93
68.72,829.81
68.74,825.97
68.76,825.04
68.78,815.29
68.8,836.22
68.82,827.5
68.84,829.38
68.86,830.26
68.88,815.52
